ISBN13,Title of the Book,Author/s,Book type,Original Price (RRP),Discounted price,ISBN-10,Published Date,Publisher,No. of Pages
9780994105455,Forever Dreams,['Leeanna Morgan'],ePUB,9.99,9.99,994105452,02-10-2018,Rogan Press,
9780748125784,The Retribution,['Val McDermid'],ePUB,11.99,11.99,748125787,01-09-2011,"Little, Brown Book Group",544
9780356500287,Fool Moon : Dresden Files,['Jim Butcher'],Paperback,20.4,20.4,356500284,05-05-2011,Little Brown,341
9780241983027,The Water Cure,['Sophie Mackintosh'],ePUB,15.99,15.99,241983029,24-05-2018,Penguin Books Ltd,240
9781405913195,The Hangman's Song,['James Oswald'],ePUB,14.99,14.99,1405913193,27-02-2014,Penguin Books Ltd,400
9780141930459,Hornblower and the Hotspur,['C.S. Forester'],ePUB,15.99,15.99,141930454,05-10-2006,Penguin Books Ltd,304
9781405932677,The Pioppi Diet,"['Dr Aseem Malhotra', ""Donal O'Neill""]",ePUB,14.99,14.99,1405932678,29-06-2017,Penguin Books Ltd,288
9780748112531,Eclipse,['Stephenie Meyer'],ePUB,11.99,11.99,748112537,26-02-2009,"Little, Brown Book Group",672
9780241295434,Dark Tales,['Shirley Jackson'],ePUB,15.99,15.99,241295432,06-10-2016,Penguin Books Ltd,176
9781407035208,The Fifth Elephant,['Terry Pratchett'],ePUB,15.99,15.99,1407035207,04-09-2008,Transworld,464
9781302013677,Guardians Of The Galaxy Vol. 1,"['Brian Michael Bendis', 'Various']",ePUB,16.12,12.99,130201367X,06-03-2019,Marvel Entertainment,
9781405911351,The Unmarried Mother,['Sheila Tofield'],ePUB,14.99,14.99,1405911352,28-03-2013,Penguin Books Ltd,240
9780718158293,Dani's Story,"['Diane Lierow', 'Bernie Lierow']",ePUB,14.99,14.99,718158296,29-09-2011,Penguin Books Ltd,288
9781405530668,Close Your Eyes,['Michael Robotham'],ePUB,9.99,9.99,1405530669,06-08-2015,"Little, Brown Book Group",400
9780748109357,Cruel And Unusual,['Patricia Cornwell'],ePUB,11.99,11.99,748109358,04-09-2008,"Little, Brown Book Group",448
9780753541593,The Bracelet,['Fredrica Alleyn'],Paperback,32.99,26.95,753541599,15-04-2013,RANDOM HOUSE UK,320
9781407060736,Always Managing,['Harry Redknapp'],ePUB,18.99,18.99,1407060732,10-10-2013,Ebury Publishing,432
9781405525954,Tower Lord,['Anthony Ryan'],ePUB,12.99,12.99,1405525959,03-07-2014,"Little, Brown Book Group",624
9780857667809,The Traitor God,['Cameron Johnston'],Paperback,27.8,27.8,857667793,05-06-2018,RANDOM HOUSE US,432
9780575089372,Dead Until Dark : A True Blood Novel,['Charlaine Harris'],ePUB,11.99,11.99,575089377,25-02-2010,Orion,352
9781407035024,Feet Of Clay,['Terry Pratchett'],ePUB,14.99,14.99,1407035029,16-12-2008,Transworld,416
9780071771320,Crucial Conversations,"['Joseph Grenny', 'Kerry Patterson', 'Ron McMillan', 'Al Switzler', 'Emily Gregory']",Paperback,33.95,21.75,1260474186,21-10-2021,McGraw Hill,304
9780748109524,Scaredy Cat,['Mark Billingham'],ePUB,11.99,11.99,748109528,04-09-2008,"Little, Brown Book Group",480
9780241324752,Margaret Thatcher,['Charles Moore'],ePUB,19.99,19.99,241324750,03-10-2019,Penguin Books Ltd,880
9780385539265,Little Life,['Hanya Yanagihara'],E-Book,0,0,385539266,01-01-2015,Knopf Doubleday Publishing Group,498
9780751544831,Black Notice,['Patricia Cornwell'],Paperback,22.99,20.4,751544833,01-11-2010,Little Brown,464
9780156033121,failed to fetch page,,,,,,,,
9781405918770,The Break,['Marian Keyes'],ePUB,15.99,15.99,1405918772,07-09-2017,Penguin Books Ltd,400
9781101606605,Enemy of Mine,['Brad Taylor'],ePUB,14.25,14.25,1101606606,15-01-2013,Penguin Publishing Group,400
9780425285947,Dark Age,['Pierce Brown'],Hardcover,49.25,49.25,425285944,30-07-2019,Del Rey Books,800
9780241967454,Last Man Off,['Matt Lewis'],ePUB,16.99,16.99,241967457,10-07-2014,Penguin Books Ltd,256
9780230763098,failed to fetch page,,,,,,,,
9780241978870,Three Daughters of Eve,['Elif Shafak'],ePUB,15.99,15.99,241978874,02-02-2017,Penguin Books Ltd,368
9780719811135,A Narrow Margin of Error,['Faith Martin'],ePUB,5.49,4.5,719811139,30-07-2013,Robert Hale,224
9780671036904,Iron Lake (20th Anniversary Edition),['William Kent Krueger'],ePUB,14.99,14.99,671036904,01-01-2000,Atria Books,336
9780062358486,failed to fetch page,,,,,,,,
9780857382184,The Chessmen,['Peter May'],ePUB,12.99,12.99,857382187,19-11-2012,Quercus,400
9780241975909,The Silk Merchant's Daughter,['Dinah Jefferies'],ePUB,15.99,15.99,241975905,25-02-2016,Penguin Books Ltd,400
9780141958309,The Brightest Star in the Sky,['Marian Keyes'],ePUB,15.99,15.99,141958308,30-10-2009,Penguin Books Ltd,640
9780141393964,Things Fall Apart,['Chinua Achebe'],ePUB,15.99,15.99,141393963,25-04-2013,Penguin Books Ltd,176
9780670922864,The Challenger Sale,"['Matthew Dixon', 'Brent Adamson']",ePUB,18.99,18.99,670922862,01-10-2012,Penguin Books Ltd,240
9780553897050,A Christmas Carol,['Charles Dickens'],ePUB,8.55,7.99,553897055,26-11-2002,Random House Publishing Group,
9781250142658,Dottir,"['Katrin Davidsdottir', 'Rory McKernan']",ePUB,19.51,15.99,1250142652,06-08-2019,St. Martin's Publishing Group,
9780141903026,Berlin,['Antony Beevor'],ePUB,15.99,15.99,141903023,04-10-2007,Penguin Books Ltd,528
9781405917315,The David Raker Collection Books 1-3,['Tim Weaver'],ePUB,19.99,19.99,1405917318,26-09-2013,Penguin Books Ltd,1142
9780307422989,failed to fetch page,,,,,,,,
9780748116072,Fool Moon : Dresden Files,['Jim Butcher'],ePUB,12.99,12.99,748116079,04-03-2010,"Little, Brown Book Group",400
9781409064916,Lost Innocence,['Susan Lewis'],ePUB,15.99,15.99,1409064913,01-04-2010,Random House,656
9780241982525,The Water Dancer,['Ta-Nehisi Coates'],ePUB,16.99,16.99,241982529,26-09-2019,Penguin Books Ltd,320
9781407008394,Triptych,['Karin Slaughter'],ePUB,15.99,15.99,1407008390,04-09-2008,Random House,528
9780748120482,Good As Dead,['Mark Billingham'],ePUB,12.99,12.99,748120483,18-08-2011,"Little, Brown Book Group",352
9780141388670,The Hazel Wood,['Melissa Albert'],ePUB,12.99,12.99,141388676,08-02-2018,Penguin Random House Children's UK,400
9780241984338,First Light,['Geoffrey Wellum'],ePUB,15.99,15.99,241984335,17-05-2018,Penguin Books Ltd,352
9780753550304,Zero to One,"['Blake Masters', 'Peter Thiel']",ePUB,18.99,18.99,075355030X,18-09-2014,Ebury Publishing,224
9780957519305,Touching the Void,['Joe Simpson'],ePUB,9.48,9.48,957519303,03-01-2013,DirectAuthors.com Ltd.,
9780718179571,The Woman Who Stole My Life,['Marian Keyes'],ePUB,15.99,15.99,718179579,06-11-2014,Penguin Books Ltd,500
9781405939645,The Other People,['C. J. Tudor'],ePUB,15.99,15.99,1405939648,23-01-2020,Penguin Books Ltd,400
9780748122349,I Know Why The Caged Bird Sings,['Dr Maya Angelou'],ePUB,12.99,12.99,748122346,02-09-2010,"Little, Brown Book Group",320
9780241351659,12 Rules for Life,['Jordan B. Peterson'],ePUB,15.99,15.99,241351650,16-01-2018,Penguin Books Ltd,448
9781405913638,The Revenge of Seven,['Pittacus Lore'],ePUB,15.99,15.99,1405913630,26-08-2014,Penguin Books Ltd,400
9780718196127,The Growing Pains of Adrian Mole,['Sue Townsend'],ePUB,15.99,15.99,718196120,19-01-2012,Penguin Books Ltd,352
9780463228456,Fast Lane,['Kristen Ashley'],ePUB,7.36,7.36,463228456,15-10-2019,Kristen Ashley,
9781101077221,Nancy Drew 21,['Carolyn Keene'],ePUB,14.66,11.99,1101077220,01-01-2000,Penguin Young Readers Group,192
9781101612323,The Anatomist's Wife,['Anna Lee Huber'],ePUB,17.14,13.99,1101612320,06-11-2012,Penguin Publishing Group,368
9780857202918,Miracle on Regent Street,['Ali Harris'],ePUB,13.99,13.99,085720291X,13-10-2011,Simon & Schuster UK,496
9780316210829,12th of Never,"['James Patterson', 'Maxine Paetro']",Hardcover,58.75,58.75,031621082X,29-04-2013,LITTLE BROWN & CO             ,432
9781311117090,Mageborn,['Michael G. Manning'],ePUB,9,9,1311117091,14-05-2015,Michael G. Manning,
9780463765791,Frenemies,['Emma Hart'],ePUB,1.28,1.28,463765796,28-01-2020,Emma Hart,
9780544145979,Ghost Fleet,"['P. W. Singer', 'August Cole']",ePUB,9.99,9.99,544145976,30-06-2015,HarperCollins,368
9780141902807,The Darling Buds of May,['H. E. Bates'],ePUB,15.99,15.99,141902809,30-11-2006,Penguin Books Ltd,144
9780307808028,She,"['H. Rider Haggard', 'Margaret Atwood', 'Charles H.M. Kerr', 'Maurice Greiffenhagen']",ePUB,6.99,6.99,307808025,30-11-2011,Random House Publishing Group,
9780751566925,Love Like Blood,['Mark Billingham'],Paperback,22.99,20.4,751566926,13-03-2018,Little Brown,512
9780141974675,Mary Barton,['Elizabeth Gaskell'],ePUB,10.99,10.99,141974672,30-08-2012,Penguin Books Ltd,512
9780547728469,Jorge El Curioso Huellas De Dinosaurio/curious George Dinosaur Tracks,['H. A. Rey'],ePUB,2.99,2.99,547728468,18-04-2011,HarperCollins,
9781538715499,Eat to Beat Disease,['William W. Li'],Hardcover,160.75,160.75,153871549X,01-03-2019,GRAND CENTRAL PUBL            ,688
9780241985854,The School of Life,"['Alain de Botton', 'The School of Life (PRH Rights)']",ePUB,16.99,16.99,241985854,05-09-2019,Penguin Books Ltd,240
9780241318386,Winning Not Fighting,"['John Vincent', 'Sifu Julian Hitch']",ePUB,18.99,18.99,241318386,07-11-2019,Penguin Books Ltd,256
9780834821040,The Happiness Trap,"['Russ Harris', 'Steven Hayes']",ePUB and PDF,18,13.5,834821044,03-06-2008,Shambhala,240
9780141974965,Lovers and Strangers,['Clair Wills'],ePUB,15.99,15.99,141974966,31-08-2017,Penguin Books Ltd,240
9780141369839,First Class Murder,['Robin Stevens'],ePUB,9.99,9.99,141369833,25-02-2016,Penguin Random House Children's UK,336
9780547859095,Five Little Monkeys Trick-or-Treat,"['Eileen Christelow', 'Eileen Christelow']",ePUB,4.99,4.99,547859090,13-08-2013,HarperCollins,
9780141919683,The Art of War,"['Sun-tzu', 'John Minford']",ePUB,10.99,10.99,014191968X,29-05-2008,Penguin Books Ltd,112
9780141339238,The Blood of Olympus (Heroes of Olympus Book 5),['Rick Riordan'],ePUB,12.99,12.99,141339233,07-10-2014,Penguin Random House Children's UK,608
9780553897050,A Christmas Carol,['Charles Dickens'],ePUB,8.55,7.99,553897055,26-11-2002,Random House Publishing Group,
9780061135675,failed to fetch page,,,,,,,,
9780748116997,The Broken Eye,['Brent Weeks'],ePUB,12.99,12.99,748116990,26-08-2014,"Little, Brown Book Group",816
9781407034904,Men At Arms,['Terry Pratchett'],ePUB,15.99,15.99,1407034901,16-12-2008,Transworld,432
9780230764897,failed to fetch page,,,,,,,,
9780141908762,A New Earth,['Eckhart Tolle'],ePUB,4.99,4.99,141908769,01-01-2009,Penguin Books Ltd,336
9780316449038,Rosewater,['Tade Thompson'],ePUB,13.99,13.99,316449032,05-12-2017,Orbit,400
9781393711339,Girl in Luv,"['Jay Crownover', 'Rebecca Yarros']",ePUB,4.99,4.99,1393711332,20-10-2019,?Jay Crownover,
9780544539211,Mustache Baby Meets His Match,"['Bridget Heos', 'Joy Ang']",ePUB,11.99,11.99,544539214,03-03-2015,HarperCollins,
9780544303249,$2.00 A Day,"['Kathryn J. Edin', 'H. Luke Shaefer']",ePUB,26.99,26.99,544303245,01-09-2015,HarperCollins,288
9781311339607,100+ Knock Knock Jokes for Kids,['Johnny B. Laughing'],ePUB,1.57,1.57,1311339604,06-10-2015,Hey Sup Bye Publishing,
9781302402228,Ms. Marvel Vol. 1,"['G. Willow Wilson', 'Jacob Wyatt']",ePUB,13.19,10.99,1302402226,13-03-2019,Marvel Entertainment,
9781405923552,Unnatural Causes,['Dr Richard Shepherd'],ePUB,14.99,14.99,1405923555,20-09-2018,Penguin Books Ltd,400
9781101607626,Blood Trade,['Faith Hunter'],ePUB,11.72,10.99,1101607629,02-04-2013,Penguin Publishing Group,336
9780297865803,Liquidate Paris,['Sven Hassel'],ePUB,12.99,12.99,297865803,23-12-2010,Orion,320
9781407017686,Firewall,"['Henning Mankell', 'Ebba Segerberg']",ePUB,15.99,15.99,1407017683,30-10-2008,Random House,544
9780141906201,The Black Swan,['Nassim Nicholas Taleb'],ePUB,15.99,15.99,141906200,03-04-2008,Penguin Books Ltd,480
9780648046271,The Outback Governess,['Sarah Williams'],ePUB,5.99,5.99,648046273,14-11-2017,Serenade Publishing,
9780141960616,Charlie and the Chocolate Factory,"['Roald Dahl', 'Quentin Blake']",ePUB,9.99,9.99,141960612,03-06-2010,Penguin Random House Children's UK,208
9780748115419,The Path Of Daggers,['Robert Jordan'],ePUB,12.99,12.99,748115412,18-05-2010,"Little, Brown Book Group",672
9780007461240,The Screwtape Letters: Letters From A Senior To A Junior Devil,['C. S. Lewis'],Paperback,19.99,18.25,7461240,01-07-2012,HarperCollins Publishers,224
9780241270547,Chernobyl Prayer,"['Svetlana Alexievich', 'Anna Gunin', 'Arch Tait']",ePUB,15.99,15.99,241270545,21-04-2016,Penguin Books Ltd,240
9780786954032,Sojourn,['R.A. Salvatore'],ePUB,16.12,12.99,786954035,23-06-2009,Wizards of the Coast Publishing,352
9780297870937,I Am Malala,"['Malala Yousafzai', 'Christina Lamb']",ePUB,11.99,11.99,297870939,08-10-2013,Orion,320
9780141964522,Goodnight Mister Tom,['Michelle Magorian'],ePUB,9.99,9.99,141964529,03-06-2010,Penguin Random House Children's UK,448
9780141385273,failed to fetch page,,,,,,,,
9780141960609,Stig of the Dump,"['Clive King', 'Mr Edward Ardizzone']",ePUB,9.99,9.99,141960604,03-06-2010,Penguin Random House Children's UK,256
9780141928524,Strange Tales from a Chinese Studio,"['Pu Songling', 'John Minford', 'John Minford']",ePUB,14.99,14.99,141928522,25-05-2006,Penguin Books Ltd,608
9780141971667,The Diary of a Young Girl,['Anne Frank'],ePUB,14.99,14.99,141971665,12-06-2011,Penguin Books Ltd,368
9780007444250,Assassin's Fate,['Robin Hobb'],Hardcover,51.75,51.75,7444257,04-05-2017,HarperCollins Publishers,864
9780465029747,In Pursuit of the Unknown,['Ian Stewart'],ePUB,29.5,17.95,465029744,13-03-2012,,352
9781408808542,Operation Mincemeat,['Ben Macintyre'],ePUB,18.39,15.99,1408808544,18-01-2010,Bloomsbury Publishing,432
9780141975276,Who Dares Wins,['Dominic Sandbrook'],ePUB,19.99,19.99,014197527X,03-10-2019,Penguin Books Ltd,480
